YEAR,SAMPLE,SERIAL,CBSERIAL,HHWT,CLUSTER,STRATA,GQ,PERNUM,CBPERNUM,PERWT,SEX,AGE,DEGFIELD,DEGFIELDD,DEGFIELD2,DEGFIELD2D,EMPSTAT,EMPSTATD,OCC,IND,WKSWORK2,UHRSWORK,INCWAGE,PWSTATE2,PWPUMA00,US2023A_OCCP,US2023A_SOCP
2023,202301,68984,2023000565535,23.0,2023000689841,160005,1,1,1,23.0,2,65,23,2300,0,0,3,30,2002,7860,0,0,0,0,0,2002,211012
2023,202301,68984,2023000565535,23.0,2023000689841,160005,1,2,2,28.0,1,75,23,2306,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,68985,2023000565605,85.0,2023000689851,150105,1,1,1,85.0,1,42,62,6201,62,6207,1,10,800,6871,6,40,145000,5,1500,0800,132011
2023,202301,68986,2023000565656,25.0,2023000689861,100005,1,1,1,25.0,2,64,23,2301,0,0,1,10,2310,7860,6,40,55000,5,1000,2310,252020
2023,202301,68986,2023000565656,25.0,2023000689861,100005,1,2,2,22.0,1,69,33,3301,0,0,3,30,2310,7860,0,0,0,0,0,2310,252020
2023,202301,68989,2023000566120,59.0,2023000689891,160005,1,1,1,59.0,1,39,21,2100,0,0,1,10,1108,6881,6,40,36000,5,1600,1108,151299
2023,202301,68991,2023000566302,74.0,2023000689911,130005,1,2,2,70.0,2,58,23,2300,0,0,1,10,2310,7860,4,40,45000,5,1300,2310,252020
2023,202301,68992,2023000566322,94.0,2023000689921,10105,1,1,1,94.0,2,45,36,3600,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,68992,2023000566322,94.0,2023000689921,10105,1,2,2,98.0,1,47,23,2399,0,0,1,10,52,5276,6,45,160000,5,100,0052,112022
2023,202301,68993,2023000566396,161.0,2023000689931,130005,1,1,1,161.0,1,75,21,2102,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,68997,2023000566948,79.0,2023000689971,160005,1,1,1,80.0,2,76,23,2307,0,0,1,10,5120,170,2,3,6600,5,1600,5120,433031
2023,202301,68998,2023000567216,47.0,2023000689981,100005,1,1,1,47.0,2,23,11,1101,0,0,1,10,1240,4270,6,40,30400,5,1000,1240,1520XX
2023,202301,69000,2023000567353,64.0,2023000690001,150105,1,1,1,64.0,2,33,32,3202,0,0,1,10,5860,8590,6,36,5400,5,1500,5860,439061
2023,202301,69001,2023000567477,88.0,2023000690011,170005,1,2,2,158.0,2,40,61,6107,0,0,1,10,3500,8170,6,40,30000,5,1700,3500,292061
2023,202301,69002,2023000567675,66.0,2023000690021,100005,1,1,1,66.0,1,64,24,2414,0,0,1,10,1460,7580,6,20,100000,5,1000,1460,172141
2023,202301,69002,2023000567675,66.0,2023000690021,100005,1,2,2,67.0,2,64,55,5504,54,5404,3,30,910,9570,0,0,0,0,0,0910,132070
2023,202301,69003,2023000567747,61.0,2023000690031,90005,1,1,1,60.0,2,41,61,6107,0,0,1,10,3258,8191,6,40,133000,5,1500,3258,2911XX
2023,202301,69007,2023000568598,264.0,2023000690071,110005,1,2,2,292.0,2,74,36,3600,0,0,1,10,1825,9480,6,24,140000,5,1100,1825,19303X
2023,202301,69008,2023000568796,146.0,2023000690081,20105,1,1,1,147.0,2,63,23,2314,0,0,1,10,800,770,6,35,45000,5,200,0800,132011
2023,202301,69013,2023000569471,27.0,2023000690131,10105,1,1,1,28.0,2,34,40,4001,0,0,1,10,51,7380,6,45,124000,5,100,0051,112021
2023,202301,69013,2023000569471,27.0,2023000690131,10105,1,2,2,35.0,1,36,36,3600,61,6107,1,10,3255,8191,6,40,90000,5,200,3255,291141
2023,202301,69015,2023000569773,43.0,2023000690151,150105,1,1,1,43.0,1,58,60,6004,0,0,1,10,2600,6481,6,40,51000,5,1500,2600,271010
2023,202301,69017,2023000569990,140.0,2023000690171,90005,1,1,1,140.0,2,45,52,5200,0,0,1,10,2014,8191,6,40,94000,5,1500,2014,211029
2023,202301,69021,2023000570643,89.0,2023000690211,150105,1,1,1,89.0,2,39,23,2309,0,0,1,10,2320,7860,4,45,16400,5,1500,2320,252030
2023,202301,69022,2023000570827,38.0,2023000690221,150205,1,1,1,37.0,1,48,61,6110,0,0,1,10,1910,8191,6,40,36000,5,1500,1910,194021
2023,202301,69022,2023000570827,38.0,2023000690221,150205,1,2,2,28.0,2,41,62,6203,0,0,2,20,9920,9920,0,0,0,0,0,9920,999920
2023,202301,69024,2023000570988,67.0,2023000690241,10205,1,1,1,67.0,1,53,19,1901,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,69025,2023000571071,28.0,2023000690251,10105,1,1,1,28.0,1,49,24,2412,0,0,1,10,1360,8191,6,50,125000,40,20400,1360,172051
2023,202301,69026,2023000571263,130.0,2023000690261,150205,1,1,1,130.0,2,82,61,6107,0,0,1,10,3255,7870,1,8,4200,5,1500,3255,291141
2023,202301,69029,2023000571750,74.0,2023000690291,130005,1,1,1,74.0,2,55,55,5506,55,5507,1,10,2205,7870,6,40,40000,5,1500,2205,251000
2023,202301,69030,2023000571828,160.0,2023000690301,100005,1,2,2,51.0,1,21,24,2414,0,0,1,10,9620,5491,4,40,5000,5,1000,9620,537062
2023,202301,69031,2023000571894,79.0,2023000690311,90005,1,1,1,79.0,2,56,52,5200,0,0,1,10,2006,8080,6,30,54000,5,900,2006,211019
2023,202301,69032,2023000572382,115.0,2023000690321,20105,1,1,1,115.0,2,52,23,2307,0,0,1,10,2360,7890,6,40,51000,5,200,2360,2530XX
2023,202301,69032,2023000572382,115.0,2023000690321,20105,1,2,2,43.0,1,56,13,1303,36,3600,1,10,6660,7290,6,40,44000,5,200,6660,474011
2023,202301,69033,2023000572505,39.0,2023000690331,20205,1,1,1,39.0,2,59,14,1401,0,0,1,10,1840,7290,6,40,0,5,200,1840,193051
2023,202301,69033,2023000572505,39.0,2023000690331,20205,1,2,2,40.0,1,67,11,1105,0,0,1,10,230,7870,6,50,240000,5,200,0230,119030
2023,202301,69035,2023000572817,55.0,2023000690351,120005,1,2,2,49.0,1,79,24,2419,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,69036,2023000572917,114.0,2023000690361,40005,1,1,1,114.0,2,26,61,6100,0,0,1,10,3245,8090,4,42,90000,5,400,3245,29112X
2023,202301,69036,2023000572917,114.0,2023000690361,40005,1,2,2,192.0,1,28,41,4101,0,0,1,10,3620,8090,6,30,40000,5,400,3620,312020
2023,202301,69040,2023000573922,14.0,2023000690401,100005,1,1,1,15.0,2,41,11,1101,0,0,1,10,1640,9570,6,40,62000,5,1000,1640,191030
2023,202301,69044,2023000574480,114.0,2023000690441,160005,1,2,2,61.0,2,51,33,3301,50,5098,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,69046,2023000574623,80.0,2023000690461,150105,1,2,2,69.0,2,23,61,6104,0,0,1,10,3310,7980,1,32,11200,5,1500,3310,291292
2023,202301,69049,2023000575023,84.0,2023000690491,110005,1,1,1,84.0,1,73,23,2304,0,0,3,30,2205,7870,0,0,0,0,0,2205,251000
2023,202301,69049,2023000575023,84.0,2023000690491,110005,1,2,2,75.0,2,70,23,2310,0,0,3,30,2330,7860,0,0,0,0,0,2330,252050
2023,202301,69051,2023000575285,100.0,2023000690511,10205,1,1,1,100.0,1,23,62,6207,0,0,1,10,845,4971,6,40,76000,5,200,0845,132051
2023,202301,69051,2023000575285,100.0,2023000690511,10205,1,2,2,132.0,2,23,62,6206,0,0,1,10,8740,4470,6,40,54000,5,100,8740,519061
2023,202301,69052,2023000575471,144.0,2023000690521,120005,1,1,1,144.0,1,44,62,6201,0,0,1,10,800,6871,6,45,150000,5,1200,0800,132011
2023,202301,69052,2023000575471,144.0,2023000690521,120005,1,2,2,98.0,2,42,23,2304,0,0,1,10,2310,7860,6,40,42000,5,1200,2310,252020
2023,202301,69056,2023000576147,128.0,2023000690561,10105,1,1,1,128.0,1,47,62,6205,62,6207,1,10,7260,5276,6,50,38000,5,100,7260,493090
2023,202301,69060,2023000576389,56.0,2023000690601,50005,1,2,2,112.0,1,72,11,1103,0,0,1,10,205,170,6,40,0,5,500,0205,119013
2023,202301,69061,2023000576562,90.0,2023000690611,110005,1,1,1,90.0,2,31,36,3600,61,6105,1,10,1610,8180,6,40,60000,40,22100,1610,191020
2023,202301,69061,2023000576562,90.0,2023000690611,110005,1,2,2,83.0,1,32,50,5003,0,0,1,10,3050,5071,6,55,150000,5,1100,3050,291051
2023,202301,69062,2023000576840,85.0,2023000690621,130005,1,2,2,52.0,1,76,37,3700,36,3600,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,69063,2023000577075,62.0,2023000690631,50005,1,1,1,62.0,1,72,23,2308,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,69063,2023000577075,62.0,2023000690631,50005,1,2,2,64.0,2,72,23,2309,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,69069,2023000577680,84.0,2023000690691,30005,1,1,1,84.0,1,43,62,6212,0,0,1,10,4920,7071,6,40,100000,5,300,4920,419020
2023,202301,69071,2023000577744,742.0,2023000690711,100005,1,1,1,743.0,2,44,33,3301,0,0,3,30,4760,5392,0,0,0,0,0,4760,412031
2023,202301,69072,2023000577772,174.0,2023000690721,110005,1,1,1,174.0,2,81,23,2314,0,0,3,30,2360,7071,0,0,0,0,0,2360,2530XX
2023,202301,69072,2023000577772,174.0,2023000690721,110005,1,2,2,188.0,1,92,11,1103,23,2304,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,69074,2023000577840,10.0,2023000690741,120005,1,1,1,10.0,1,57,23,2399,50,5098,1,10,230,7860,6,50,113000,5,1100,0230,119030
2023,202301,69074,2023000577840,10.0,2023000690741,120005,1,2,2,11.0,2,58,23,2304,0,0,3,30,230,7860,2,50,45000,0,0,0230,119030
2023,202301,69081,2023000578480,68.0,2023000690811,20205,1,1,1,69.0,1,26,48,4801,0,0,1,10,5300,8660,6,40,10600,5,100,5300,434081
2023,202301,69083,2023000579075,96.0,2023000690831,140005,1,1,1,96.0,1,27,56,5601,0,0,1,10,120,6871,6,40,55000,5,1500,0120,113031
2023,202301,69083,2023000579075,96.0,2023000690831,140005,1,2,2,79.0,2,27,36,3600,0,0,1,10,2310,7860,6,30,36500,5,1400,2310,252020
2023,202301,69091,2023000579775,62.0,2023000690911,130005,1,1,1,61.0,1,69,13,1302,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,69094,2023000580120,62.0,2023000690941,140005,1,1,1,62.0,2,46,60,6007,0,0,1,10,2360,8570,1,20,2000,5,1500,2360,2530XX
2023,202301,69094,2023000580120,62.0,2023000690941,140005,1,2,2,64.0,1,49,60,6007,0,0,1,10,220,770,6,50,0,5,1400,0220,119021
2023,202301,69096,2023000580370,63.0,2023000690961,60005,1,1,1,63.0,2,61,23,2300,0,0,1,10,2555,7860,6,40,75000,5,600,2555,2590XX
2023,202301,69097,2023000580382,298.0,2023000690971,70005,1,1,1,299.0,2,43,55,5507,0,0,1,10,2004,8090,1,25,34400,5,700,2004,211014
2023,202301,69100,2023000580470,165.0,2023000691001,10105,1,1,1,164.0,1,46,60,6001,33,3302,1,10,2850,8564,6,40,36000,5,100,2850,273043
2023,202301,69100,2023000580470,165.0,2023000691001,10105,1,2,2,172.0,2,48,19,1902,0,0,1,10,120,5392,6,50,243000,5,100,0120,113031
2023,202301,69102,2023000580660,79.0,2023000691021,140005,1,1,1,79.0,1,34,64,6402,55,5506,1,10,2040,9160,6,45,65000,5,900,2040,212011
2023,202301,69107,2023000581055,168.0,2023000691071,160005,1,1,1,168.0,2,65,23,2304,0,0,1,10,4810,6991,6,50,43600,5,1600,4810,413021
2023,202301,69116,2023000581936,52.0,2023000691161,60005,1,1,1,52.0,2,67,62,6201,0,0,1,10,800,7860,6,40,63000,47,2500,0800,132011
2023,202301,69116,2023000581936,52.0,2023000691161,60005,1,2,2,42.0,1,63,62,6201,0,0,1,10,120,6881,6,40,22600,5,600,0120,113031
2023,202301,69117,2023000581962,144.0,2023000691171,150205,1,1,1,144.0,1,38,36,3603,0,0,1,10,3090,8191,6,60,452000,5,1500,3090,291210
2023,202301,69117,2023000581962,144.0,2023000691171,150205,1,2,2,133.0,2,38,24,2404,0,0,1,10,3090,8191,6,60,250000,5,1500,3090,291210
2023,202301,69119,2023000582310,56.0,2023000691191,40005,1,1,1,56.0,1,64,21,2101,0,0,3,30,9130,4871,0,0,0,0,0,9130,533030
2023,202301,69120,2023000582443,131.0,2023000691201,150105,1,1,1,131.0,2,51,52,5200,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,69121,2023000582764,86.0,2023000691211,170005,1,1,1,86.0,2,56,23,2300,0,0,3,30,2360,9570,0,0,0,0,0,2360,2530XX
2023,202301,69121,2023000582764,86.0,2023000691211,170005,1,3,3,56.0,2,28,61,6109,0,0,1,10,3150,8090,6,30,60000,5,1700,3150,291122
2023,202301,69126,2023000583382,62.0,2023000691261,20205,1,1,1,62.0,1,83,60,6002,0,0,3,30,850,6970,0,0,0,0,0,0850,132052
2023,202301,69126,2023000583382,62.0,2023000691261,20205,1,2,2,68.0,2,81,23,2304,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,69128,2023000583491,18.0,2023000691281,80005,1,1,1,18.0,2,55,23,2306,0,0,1,10,7340,9570,6,40,37000,5,900,7340,499071
2023,202301,69130,2023000584152,32.0,2023000691301,100005,1,1,1,32.0,2,61,23,2304,0,0,1,10,230,8470,6,50,50000,5,1000,0230,119030
2023,202301,69131,2023000584257,65.0,2023000691311,70005,1,1,1,66.0,2,45,55,5506,0,0,1,10,3000,7990,6,38,20000,5,700,3000,291011
2023,202301,69131,2023000584257,65.0,2023000691311,70005,1,2,2,51.0,1,21,36,3600,0,0,1,10,1530,7290,1,40,2400,5,500,1530,1721YY
2023,202301,69133,2023000584471,62.0,2023000691331,20105,1,1,1,63.0,2,80,23,2300,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,69134,2023000584484,76.0,2023000691341,90005,1,1,1,76.0,2,28,23,2307,0,0,1,10,2310,7860,6,40,36000,5,1000,2310,252020
2023,202301,69134,2023000584484,76.0,2023000691341,90005,1,4,4,61.0,2,54,52,5200,0,0,1,10,4720,5071,6,40,27600,5,900,4720,412010
2023,202301,69139,2023000585031,78.0,2023000691391,150205,1,1,1,78.0,2,43,62,6200,0,0,1,10,440,1370,6,40,141000,5,1500,0440,1191XX
2023,202301,69139,2023000585031,78.0,2023000691391,150205,1,2,2,76.0,1,43,56,5601,0,0,1,10,600,770,6,50,97000,5,1500,0600,131051
2023,202301,69140,2023000585037,56.0,2023000691401,50005,1,1,1,57.0,1,73,62,6200,0,0,3,30,4435,8590,0,0,0,0,0,4435,3930XX
2023,202301,69141,2023000585107,47.0,2023000691411,110005,1,1,1,47.0,2,66,23,2399,0,0,1,10,4030,5090,4,12,8500,5,1000,4030,352021
2023,202301,69141,2023000585107,47.0,2023000691411,110005,1,2,2,58.0,1,58,59,5901,0,0,3,30,4220,7580,0,0,0,0,0,4220,37201X
2023,202301,69149,2023000585944,70.0,2023000691491,150105,1,2,2,61.0,2,65,23,2307,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,69150,2023000586052,14.0,2023000691501,110005,1,1,1,14.0,1,62,62,6201,62,6203,3,30,120,9370,0,0,0,0,0,0120,113031
2023,202301,69151,2023000586142,115.0,2023000691511,150105,1,1,1,115.0,2,67,62,6206,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,69159,2023000587231,94.0,2023000691591,110005,1,1,1,94.0,1,56,62,6203,0,0,1,10,10,7860,6,40,100000,5,1100,0010,1110XX
2023,202301,69159,2023000587231,94.0,2023000691591,110005,1,2,2,69.0,2,56,62,6203,0,0,1,10,5860,7860,4,20,11100,5,1100,5860,439061
2023,202301,69161,2023000587434,45.0,2023000691611,70005,1,1,1,46.0,1,40,37,3702,0,0,1,10,10,5071,6,45,452000,5,700,0010,1110XX
2023,202301,69161,2023000587434,45.0,2023000691611,70005,1,2,2,45.0,2,43,37,3700,0,0,1,10,310,8680,6,40,50000,5,700,0310,119051
2023,202301,69163,2023000587515,98.0,2023000691631,20205,1,1,1,98.0,2,68,62,6203,0,0,1,10,440,3390,6,50,452000,5,200,0440,1191XX
2023,202301,69166,2023000587818,39.0,2023000691661,80005,1,1,1,39.0,1,65,11,1105,62,6200,1,10,6050,170,4,30,5200,5,600,6050,4520XX
2023,202301,69170,2023000588058,85.0,2023000691701,150205,1,1,1,85.0,2,44,52,5200,0,0,1,10,1821,7870,6,45,62000,5,1500,1821,193033
2023,202301,69171,2023000588063,17.0,2023000691711,110005,1,1,1,18.0,2,63,62,6203,0,0,1,10,3601,8170,6,30,18000,5,1100,3601,311121
2023,202301,69174,2023000588651,90.0,2023000691741,10105,1,2,2,91.0,2,80,37,3700,0,0,3,30,800,7071,0,0,0,0,0,0800,132011
2023,202301,69176,2023000589187,123.0,2023000691761,160005,1,1,1,123.0,2,23,61,6107,0,0,1,10,3645,7970,6,25,6000,5,1600,3645,319092
2023,202301,69181,2023000589686,52.0,2023000691811,140005,1,2,2,44.0,2,63,61,6107,0,0,1,10,9620,1180,6,40,38800,5,1500,9620,537062
2023,202301,69185,2023000589989,40.0,2023000691851,20105,1,1,1,40.0,1,34,61,6105,0,0,1,10,3050,8191,6,45,59000,5,200,3050,291051
2023,202301,69185,2023000589989,40.0,2023000691851,20105,1,2,2,65.0,2,34,23,2300,0,0,3,30,2310,7860,0,0,0,0,0,2310,252020
2023,202301,69186,2023000590254,60.0,2023000691861,130005,1,1,1,60.0,1,75,62,6203,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,69186,2023000590254,60.0,2023000691861,130005,1,2,2,65.0,2,73,52,5200,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,69195,2023000591001,464.0,2023000691951,170005,1,2,2,144.0,1,51,23,2309,0,0,1,10,5000,7780,6,51,52000,5,1700,5000,431011
2023,202301,69195,2023000591001,464.0,2023000691951,170005,1,3,3,317.0,2,27,61,6107,0,0,1,10,3255,8191,6,40,120000,5,1700,3255,291141
2023,202301,69197,2023000591122,98.0,2023000691971,10105,1,1,1,99.0,2,80,23,2399,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,69197,2023000591122,98.0,2023000691971,10105,1,2,2,104.0,1,85,23,2399,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,69198,2023000591340,195.0,2023000691981,150105,1,1,1,195.0,1,30,24,2407,0,0,1,10,1021,6991,6,40,90000,5,1500,1021,151252
2023,202301,69200,2023000591417,83.0,2023000692001,140005,1,2,2,131.0,1,50,52,5200,0,0,1,10,440,9480,6,40,54000,5,1500,0440,1191XX
2023,202301,69206,2023000591949,34.0,2023000692061,150205,1,1,1,34.0,2,74,55,5507,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,69207,2023000592057,105.0,2023000692071,150105,1,1,1,104.0,2,56,61,6105,0,0,1,10,710,8191,6,40,115000,5,1500,0710,131111
2023,202301,69207,2023000592057,105.0,2023000692071,150105,1,2,2,110.0,1,57,62,6203,0,0,1,10,52,8680,6,40,140000,5,1500,0052,112022
2023,202301,69207,2023000592057,105.0,2023000692071,150105,1,3,3,130.0,1,28,36,3600,0,0,2,20,4840,7380,3,40,35000,0,0,4840,413091
2023,202301,69209,2023000592244,68.0,2023000692091,120005,1,1,1,68.0,1,69,62,6203,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,69210,2023000592341,61.0,2023000692101,100005,1,2,2,37.0,2,29,61,6107,0,0,1,10,3255,8191,6,40,83000,5,900,3255,291141
2023,202301,69211,2023000592394,76.0,2023000692111,50005,1,1,1,76.0,1,58,62,6201,61,6107,1,10,3255,8270,6,36,75000,5,700,3255,291141
2023,202301,69212,2023000592639,161.0,2023000692121,90005,1,2,2,198.0,2,42,52,5200,0,0,1,10,5720,9470,6,40,15300,5,900,5720,436012
2023,202301,69213,2023000592743,157.0,2023000692131,20205,1,1,1,157.0,2,24,62,6201,0,0,1,10,800,7280,6,40,65000,5,200,0800,132011
2023,202301,69213,2023000592743,157.0,2023000692131,20205,1,2,2,152.0,2,24,55,5506,0,0,1,10,230,7870,6,40,45000,5,200,0230,119030
2023,202301,69213,2023000592743,157.0,2023000692131,20205,1,3,3,153.0,2,24,61,6110,0,0,1,10,135,6170,6,40,55000,5,100,0135,113111
2023,202301,69215,2023000593080,68.0,2023000692151,120005,1,4,4,51.0,2,70,55,5500,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,69216,2023000593293,128.0,2023000692161,20105,1,1,1,129.0,1,27,62,6207,0,0,1,10,850,6970,6,60,120000,5,200,0850,132052
2023,202301,69216,2023000593293,128.0,2023000692161,20105,1,2,2,163.0,2,27,62,6206,0,0,1,10,4710,4380,6,60,100000,5,100,4710,411012
2023,202301,69217,2023000593353,50.0,2023000692171,110005,1,1,1,50.0,2,81,37,3700,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,69217,2023000593353,50.0,2023000692171,110005,1,2,2,53.0,1,83,61,6108,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,69219,2023000593456,229.0,2023000692191,20205,1,1,1,229.0,1,23,52,5200,0,0,1,10,3422,8192,6,40,14400,5,200,3422,292053
2023,202301,69223,2023000593946,53.0,2023000692231,20105,1,1,1,53.0,1,44,23,2300,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,69226,2023000594041,69.0,2023000692261,150105,1,2,2,107.0,2,46,52,5200,0,0,1,10,5740,9370,6,40,47700,5,1500,5740,436014
2023,202301,69229,2023000594174,124.0,2023000692291,10105,1,1,1,124.0,2,62,52,5200,0,0,2,20,2850,9170,6,40,114000,0,0,2850,273043
2023,202301,69230,2023000594319,8.0,2023000692301,40005,1,1,1,8.0,1,70,23,2399,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,69231,2023000594529,111.0,2023000692311,130005,1,1,1,111.0,1,52,59,5901,0,0,1,10,565,9480,6,40,70000,5,1300,0565,131041
2023,202301,69232,2023000594783,25.0,2023000692321,30005,1,1,1,25.0,2,63,36,3600,0,0,1,10,4700,5090,6,50,53000,5,300,4700,411011
2023,202301,69237,2023000595741,116.0,2023000692371,130005,1,1,1,117.0,2,25,61,6100,0,0,1,10,3210,5071,6,40,40000,48,1100,3210,291125
2023,202301,69237,2023000595741,116.0,2023000692371,130005,1,2,2,126.0,1,24,11,1100,0,0,1,10,4710,6992,6,50,50000,5,1300,4710,411012
2023,202301,69241,2023000595982,44.0,2023000692411,20205,1,1,1,44.0,1,78,50,5098,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,69241,2023000595982,44.0,2023000692411,20205,1,2,2,33.0,2,68,62,6200,21,2101,1,10,4760,5276,4,24,8400,5,200,4760,412031
2023,202301,69247,2023000596983,131.0,2023000692471,70005,1,1,1,131.0,1,43,41,4101,0,0,1,14,9825,9670,6,70,145000,5,700,9825,553010
2023,202301,69248,2023000597028,118.0,2023000692481,140005,1,1,1,117.0,2,43,23,2305,0,0,1,10,2320,7860,6,40,58000,5,1400,2320,252030
2023,202301,69248,2023000597028,118.0,2023000692481,140005,1,2,2,70.0,1,44,19,1902,0,0,1,10,2400,8570,6,40,38000,5,1500,2400,254010
2023,202301,69250,2023000597257,281.0,2023000692501,30005,1,1,1,280.0,1,48,19,1901,0,0,1,10,4840,7580,6,40,78000,5,300,4840,413091
2023,202301,69258,2023000597653,25.0,2023000692581,60005,1,1,1,25.0,2,32,52,5200,0,0,1,10,2205,7870,6,40,58000,5,600,2205,251000
2023,202301,69258,2023000597653,25.0,2023000692581,60005,1,2,2,21.0,1,33,23,2300,0,0,1,10,440,8590,6,40,52000,5,600,0440,1191XX
2023,202301,69260,2023000597975,40.0,2023000692601,20105,1,1,1,40.0,1,29,23,2300,0,0,1,10,4850,2370,6,40,83000,5,100,4850,414010
2023,202301,69260,2023000597975,40.0,2023000692601,20105,1,2,2,51.0,2,27,23,2300,0,0,1,10,2310,7860,6,40,56000,5,200,2310,252020
2023,202301,69261,2023000598624,128.0,2023000692611,10105,1,1,1,128.0,2,39,62,6201,0,0,1,10,120,2670,6,40,130000,5,200,0120,113031
2023,202301,69261,2023000598624,128.0,2023000692611,10105,1,2,2,109.0,1,41,62,6203,0,0,1,10,705,2670,6,40,60000,5,200,0705,131082
2023,202301,69262,2023000598727,8.0,2023000692621,140005,1,1,1,9.0,2,62,61,6104,0,0,1,10,3310,7980,6,45,70000,5,1400,3310,291292
2023,202301,69263,2023000598765,182.0,2023000692631,140005,1,2,2,156.0,2,54,22,2201,0,0,1,10,4220,7860,6,40,13000,5,1400,4220,37201X
2023,202301,69264,2023000598986,141.0,2023000692641,70005,1,2,2,128.0,2,65,23,2309,0,0,1,10,2320,7860,6,72,12000,5,700,2320,252030
2023,202301,69268,2023000599132,63.0,2023000692681,20205,1,1,1,63.0,2,53,61,6110,15,1501,1,10,230,7870,6,60,452000,5,200,0230,119030
2023,202301,69273,2023000599812,8.0,2023000692731,130005,1,1,1,8.0,2,42,36,3601,0,0,3,30,4210,9160,0,0,0,0,0,4210,371012
2023,202301,69273,2023000599812,8.0,2023000692731,130005,1,2,2,2.0,2,66,33,3301,0,0,3,30,4720,4971,1,22,600,0,0,4720,412010
2023,202301,69274,2023000600161,129.0,2023000692741,150105,1,1,1,129.0,2,22,54,5404,52,5200,1,10,2001,8090,4,40,18000,5,1500,2001,211011
2023,202301,69274,2023000600161,129.0,2023000692741,150105,1,2,2,119.0,1,25,21,2100,0,0,1,10,1555,6070,6,40,37500,5,1500,1555,17302X
2023,202301,69280,2023000601128,83.0,2023000692801,20205,1,1,1,83.0,2,81,23,2304,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,69284,2023000601307,62.0,2023000692841,150205,1,1,1,62.0,2,39,61,6107,0,0,1,10,3256,8191,6,40,200000,5,1500,3256,291151
2023,202301,69287,2023000601724,41.0,2023000692871,150205,1,1,1,41.0,1,71,37,3700,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,69289,2023000602149,125.0,2023000692891,70005,1,2,2,76.0,2,71,23,2399,0,0,3,30,800,7071,0,0,0,0,0,0800,132011
2023,202301,69290,2023000602248,4.0,2023000692901,40005,1,1,1,4.0,2,55,23,2304,0,0,1,10,2310,7860,6,40,60000,5,400,2310,252020
2023,202301,69294,2023000602759,115.0,2023000692941,20205,1,1,1,115.0,2,48,23,2304,0,0,1,10,2310,7860,6,40,63000,5,200,2310,252020
2023,202301,69300,2023000603773,57.0,2023000693001,150205,1,1,1,57.0,2,68,23,2300,0,0,1,10,2632,5171,5,25,40400,5,1500,2632,271022
2023,202301,69303,2023000604079,73.0,2023000693031,130005,1,1,1,73.0,2,48,62,6206,0,0,1,10,3605,8192,6,36,44600,5,1400,3605,31113X
2023,202301,69315,2023000605414,39.0,2023000693151,40005,1,1,1,39.0,2,50,61,6107,0,0,1,10,3255,8180,6,32,75000,5,400,3255,291141
2023,202301,69320,2023000606136,82.0,2023000693201,100005,1,1,1,83.0,1,44,13,1302,0,0,1,10,1108,1870,6,40,96000,5,1000,1108,151299
2023,202301,69320,2023000606136,82.0,2023000693201,100005,1,2,2,86.0,2,44,62,6203,0,0,1,10,4850,1870,6,40,114000,5,1000,4850,414010
